,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1,0.0,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.9841101301382181,0.5969900535555026,0.34025838783603857,0.3402821130832046,0.41496940422922096,0.9841101301382181,0.29836197560360644,0.2984047149715268,0.2985395897237478,0.6460358831453791,0.646036473514694,0.6460370638860494,0.6460376542594456,0.6460382446348825,0.6460388350123599,0.6460394253918781,0.0,0.0,0.9841101301382181
2,0.9999982612715896,0.0,0.9455781339328623,0.9401873686347584,0.9455793606448816,0.9455792295643041,0.9455790984837014,0.9455789674030732,0.94557883632242,0.9455787052417417,0.9455785741610381,0.9455784430803096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.9999999999999999,0.9455797780392866,0.0,0.9401858986686474,0.9455767085813864,0.9455765774998676,0.9455764464183235,0.9455763153367542,0.9455761842551598,0.9455760531735401,0.9455759220918952,0.9455757910102256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.9696917611966437,0.91169353053372,0.9116905199322499,0.0,0.9500605620326055,0.9500604522339701,0.950060342435316,0.9500602326366436,0.9500601228379526,0.950060013039243,0.9500599032405148,0.950059793441768,0.0,0.0,0.0,0.38852101087872504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.9981834165306509,0.9438632779312732,0.9438589895635761,0.97797540999054,0.0,0.9438911018348448,0.9438909709983739,0.943890840161878,0.943890709325357,0.9438905784888109,0.9438904476522397,0.9438903168156435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.9981846205289066,0.9438642855663096,0.9438599971927276,0.9779764765892178,0.943892240346286,0.0,0.9438878213116895,0.9438876904743235,0.9438875596369328,0.9438874287995167,0.9438872979620758,0.9438871671246097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.9981856316371311,0.9438651108079061,0.9438608224292683,0.977977354202633,0.9438930656224399,0.9438887774201283,0.0,0.9438843583598969,0.9438842275216613,0.9438840966834008,0.9438839658451156,0.9438838350068048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.9981864498523632,0.9438657536533386,0.9438614652704735,0.9779780428279501,0.9438937084970277,0.9438894202904888,0.9438851320642409,0.0,0.943880712979228,0.9438805821401482,0.9438804513010436,0.9438803204619137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.9981870751722001,0.943866214100411,0.9438619257141473,0.9779785424628803,0.9438941689678534,0.9438898807579162,0.9438855925282696,0.943881304278913,0.0,0.943876885169973,0.9438767543300743,0.9438766234901504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.9981875075947985,0.9438664921474563,0.9438622037586227,0.9779788531056833,0.9438944470332497,0.9438901588207427,0.9438858705885264,0.9438815823366002,0.9438772940649641,0.0,0.9438728749329504,0.9438727440922577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.9981877471188743,0.9438665877933358,0.9438622994027611,0.9779789747551664,0.9438945426920782,0.9438902544778303,0.9438859662438731,0.943881677990206,0.9438773897168288,0.9438731014237413,0.0,0.9438686822695068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.9981877937437026,0.9438665010374405,0.9438622126459536,0.9779789074106847,0.9438944559437293,0.943890167728569,0.9438858794936996,0.94388159123912,0.9438773029648305,0.9438730146708306,0.9438687263571199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.5666731942330173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463028561045532,0.8463028561045532,0.8463028561045532,0.8463028561045532,0.8463028561045532,0.8463028561045532,0.8463028561045532,0.12947678008861546,0.12947678008861546,0.0
14,0.2371923667614185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195830797535605,0.7195830797535605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.23720890550881898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195830797535605,0.0,0.7188433013518394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
