,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1,0.0,0.9546852745785712,0.9546852745785712,0.9626233280824362,0.9559031412232082,0.9559031412232082,0.9559031412232082,0.9559031412232082,0.9559031412232082,0.9559031412232082,0.9559031412232082,0.9559031412232082,0.7354619891313086,0.40263259846453625,0.40263259846453625,0.5678862868248035,1.0,0.36549110527907747,0.36549110527907747,0.36549110527907747,0.7311456390773734,0.7311456390773734,0.7311456390773734,0.7311456390773734,0.7311456390773734,0.7311456390773734,0.7311456390773734,0.0,0.0,1.0
2,0.8759899764882694,0.0,0.8817313557165689,0.8832736913285165,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.8759899764882694,0.8817313557165689,0.0,0.8832736913285165,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.8828561569848526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.8881402498751398,0.8881402498751398,0.8881402498751398,0.0,0.8881402498751398,0.8881402498751398,0.8881402498751398,0.8881402498751398,0.8881402498751398,0.8881402498751398,0.8881402498751398,0.8881402498751398,0.0,0.0,0.0,0.5023189278299565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.8760409372480467,0.8817826504813641,0.8817826504813641,0.8821996771252969,0.0,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.8760409372480467,0.8817826504813641,0.8817826504813641,0.8821996771252969,0.8829075171850167,0.0,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.8760409372480467,0.8817826504813641,0.8817826504813641,0.8821996771252969,0.8829075171850167,0.8829075171850167,0.0,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.8760409372480467,0.8817826504813641,0.8817826504813641,0.8821996771252969,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.0,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.8760409372480467,0.8817826504813641,0.8817826504813641,0.8821996771252969,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.0,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.8760409372480467,0.8817826504813641,0.8817826504813641,0.8821996771252969,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.8829075171850167,0.0,0.8829075171850167,0.8829075171850167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
